datetext,no2_Putney,nox_Putney,no2_PutneyHS,nox_PutneyHS,no2_PutneyHSF,nox_PutneyHSF,wd,ws,temp
27/06/2016 19:00,16.8,19.2,120.5,228.39999,80.1,163.89999,289.8,2,14.4
27/06/2016 20:00,16,16.6,127.9,277.20001,96.8,213,312.6,1.9,12.9
27/06/2016 21:00,23.4,24,109.8,241,93.5,195.7,314.2,1.6,11.6
27/06/2016 22:00,22.2,20.9,106.4,230,93.1,210.5,258.4,1.2,10.4
27/06/2016 23:00,25.8,25.7,76.6,153.39999,68.7,135,218.8,2.2,9.4
28/06/2016 00:00,27.3,26.6,63.5,117.3,58,121.4,298.7,1.9,8.1
28/06/2016 01:00,21.2,19.9,54.9,102,51.3,94,313.8,1.7,8.5
28/06/2016 02:00,20.9,19.6,55,109.7,47.3,95.9,268.6,1,7.6
28/06/2016 03:00,23.2,21.2,67.8,145.10001,55.9,127.3,262.7,0.6,7.5
28/06/2016 04:00,28.4,30.4,127.4,382.60001,108.3,351.10001,263.1,1,7.1
28/06/2016 05:00,29.6,39.8,234.5,731.90002,171.8,585.29999,251.7,0.8,6.8
28/06/2016 06:00,37.9,54.5,283.60001,914.29999,208,691.59998,250.1,0.8,7.1
28/06/2016 07:00,43.2,67.1,211.7,592,133.10001,443.70001,257.4,0.7,8
28/06/2016 08:00,59.4,92.5,143.2,344.20001,103.5,260,246,1,11.3
28/06/2016 09:00,44.5,62.1,224.2,557.90002,173.7,440.20001,234.8,2.4,15.5
28/06/2016 10:00,39.8,55.4,209.8,466.79999,149.2,340.60001,242.7,3.1,17.7
28/06/2016 11:00,50.4,71.6,229.7,500.89999,155.3,349.79999,230.7,3,17.8
28/06/2016 12:00,51.4,72.3,157,332.10001,119.7,257,235.6,3,17.4
28/06/2016 13:00,51,72.9,155,339.39999,116.5,256.20001,230.4,3.7,18.7
28/06/2016 14:00,60.7,86.9,167.3,366.29999,128.39999,285.60001,225.8,4.2,18.5
28/06/2016 15:00,64.2,90,218.8,505.10001,175.39999,403.29999,225.1,4.2,16.6
28/06/2016 16:00,62.9,83.4,232.8,535.79999,180.2,417.39999,212.2,4.5,15
28/06/2016 17:00,65.3,88.2,189.7,402.5,142.7,324.79999,184.5,3.5,14.2
28/06/2016 18:00,49,60.9,101.3,188.89999,70.4,133.39999,212,3.7,13.5
28/06/2016 19:00,50.5,63.4,125.9,249.2,81.2,170.5,217,4.4,13.2
28/06/2016 20:00,35.7,44.3,70.8,137.89999,55.7,104.7,213,3.9,13.3
28/06/2016 21:00,32.5,41.4,103.4,220.7,77.2,171.7,221.9,4,12.8
28/06/2016 22:00,20.7,23,71.3,150.7,57.9,127,242.4,3.7,12.8
28/06/2016 23:00,12.6,12.3,72,167.7,62,138.3,254.8,3.9,12
29/06/2016 00:00,10.7,10.2,60.7,129.89999,52.3,109.2,269.1,4.3,10.6
29/06/2016 01:00,8.5,6.4,20.8,41.7,15.5,24.8,269.7,4.1,10
29/06/2016 02:00,7.9,6.1,29.8,62.8,24.8,46.8,268.2,3.5,9.5
29/06/2016 03:00,10.3,10.2,41.7,101.2,33.1,78.4,252.8,2.6,8.7
29/06/2016 04:00,21.1,23.6,110.8,278.29999,74,226.10001,259.6,3.4,9.2
29/06/2016 05:00,26.4,35.9,148.39999,416.39999,105.9,330.79999,247.4,3.1,9.3
29/06/2016 06:00,50.7,82,266.60001,730,170.5,524.20001,227.2,2.9,10
29/06/2016 07:00,49.1,79.8,173.7,497.39999,130.39999,377,234,3.3,14.1
29/06/2016 08:00,48.3,76,210,503.5,126.2,349,235.5,5.2,16.3
29/06/2016 09:00,65.2,109.2,243,637.40002,176.5,466.39999,223.7,6.1,18
29/06/2016 10:00,56.6,84.9,209.60001,490.79999,124.6,335,217.4,6,16.4
29/06/2016 11:00,59.6,90.6,226.3,560.29999,172.8,428.70001,215,6.2,15.1
29/06/2016 12:00,54.4,76.7,197.8,425.10001,128.89999,310.70001,215.8,6.2,14.5
29/06/2016 13:00,52.6,77,228,484.5,130.7,310.89999,221.8,6.6,14.6
29/06/2016 14:00,54.4,81.4,160.10001,408.79999,112.3,312.39999,223.3,6.8,14.7
29/06/2016 15:00,62.2,91.8,246.7,551.5,147.39999,385.60001,224.9,6.3,14.7
29/06/2016 16:00,60.4,87.4,202.2,524,160.5,398.89999,226.6,5.7,14.6
29/06/2016 17:00,58.8,86.1,208,478.5,142.3,364.29999,231.5,5.7,14.7
29/06/2016 18:00,57.6,78.9,185.89999,446.29999,138.5,350.39999,226.6,5.6,14.8
29/06/2016 19:00,54,71.3,138,317.20001,108.8,250.5,226.4,4.8,14.7
29/06/2016 20:00,50.6,70.3,100.3,241.3,85.6,201.5,230.8,4.9,14.7
29/06/2016 21:00,47,59,90.4,199.39999,75.7,167.2,234.9,5.1,14.9
29/06/2016 22:00,44.6,58.3,73.8,183.7,65.3,144.7,232.2,4.2,15.1
29/06/2016 23:00,36.3,45.6,66.8,144.39999,53.4,119.4,254,3.9,15.1
30/06/2016 00:00,24.1,28.9,72.8,136.7,60.4,126,234.1,3.2,13.5
30/06/2016 01:00,23,26.3,49.8,93.1,41.4,81.4,234.2,2.6,13.5
30/06/2016 02:00,22.1,24.4,42.8,90.2,41.2,82.6,229.2,2.4,13
30/06/2016 03:00,23.8,28.5,55.4,118.5,46.3,99.2,236.5,2.2,13.2
30/06/2016 04:00,39.8,54.1,90.5,249.5,81.4,225.3,243.4,2.1,13
30/06/2016 05:00,44.9,58.2,167.39999,452.70001,120.3,360.60001,277.8,2.1,12.9
30/06/2016 06:00,50.4,72.7,275.60001,733.09998,187,543.5,281.2,2.4,12.7
30/06/2016 07:00,25.7,31.3,284.79999,849.40002,204.60001,649.29999,277.9,2.1,12.3
30/06/2016 08:00,35.5,52.4,271.29999,691.79999,196.89999,515.90002,267.7,1.9,12.4
30/06/2016 09:00,32.5,46.1,226.39999,576.29999,158.60001,410.89999,276,1.6,13.4
30/06/2016 10:00,36.9,51.8,268.10001,597,158.5,380.20001,262.9,2.6,16.1
30/06/2016 11:00,40.2,62.7,244.3,556.29999,149,375.60001,259.7,3.1,17.8
30/06/2016 12:00,39.9,57.1,224.89999,533.29999,156,342.5,263.3,3.5,19.1
30/06/2016 13:00,38.8,53.7,170.7,423,,,260.5,4.3,19.4
30/06/2016 14:00,,,233.8,563.70001,179.7,433.79999,254.7,4.5,19.7
30/06/2016 15:00,48.7,71.6,209.3,483.5,168.60001,387.60001,255.3,4.5,19.6
30/06/2016 16:00,56.3,86.1,266.10001,554,145.89999,375,244.6,3.1,18.4
30/06/2016 17:00,54.2,81,195.5,423.20001,132.2,330.29999,229.1,4.1,18.3
30/06/2016 18:00,60.8,84,195.60001,443.29999,162.5,351.70001,221,4.4,17
30/06/2016 19:00,58.8,78.3,189.89999,403,133.7,308.70001,218.6,4.1,15.3
30/06/2016 20:00,46.3,62.2,129.60001,256.70001,102.1,207.5,222.8,4.5,14.9
30/06/2016 21:00,39.2,50.9,98.1,215.8,71,176.2,224.3,4.7,14.7
30/06/2016 22:00,35.9,49.9,84.4,169.2,51.1,125.2,222.1,4.6,14.6
30/06/2016 23:00,31.7,38.4,71.5,147.39999,50,110.4,228.7,4.7,14.8
01/07/2016 00:00,21.2,25.9,47.9,93.1,35.9,72.6,231,4.9,15.1
01/07/2016 01:00,15.8,19.6,29.2,55.7,19.8,39.6,238.3,5.1,15.2
01/07/2016 02:00,14.9,18,25.8,52.3,19.6,35.5,239.5,4.8,15.1
01/07/2016 03:00,15.4,20.2,25,49.5,13.9,28.7,237.4,4.7,15
01/07/2016 04:00,36,47.4,56.6,129.89999,48.4,109.4,240.2,4.7,15
01/07/2016 05:00,47.1,69.4,119.5,296.70001,88.3,208.39999,244.6,4,14.8
01/07/2016 06:00,20.7,21.8,257.10001,677.59998,176.8,508.39999,238.6,4.3,14.8
01/07/2016 07:00,42.8,67.8,303.10001,756.40002,199.89999,560.70001,243.6,4.5,15.2
01/07/2016 08:00,51.4,81.7,236.39999,604.70001,147.10001,429.20001,250.5,5.6,17.2
01/07/2016 09:00,25.4,33.1,211.2,601.40002,174.5,449.20001,240,5.2,16
01/07/2016 10:00,26.9,34.7,201.60001,570.90002,139.3,418.39999,244.8,5.4,17
01/07/2016 11:00,33.6,40.8,209.3,523.59998,152.10001,380.20001,240.9,5.5,17.6
01/07/2016 12:00,26.9,35,258.5,766.79999,178.7,559.29999,242.1,5.7,18.2
01/07/2016 13:00,34.7,51.1,191.60001,517.79999,157,386.70001,245.4,5.6,19.4
01/07/2016 14:00,54.3,88,168.5,431.60001,151.2,345.20001,240.7,6.7,19.3
01/07/2016 15:00,33.5,42.3,245.89999,504.10001,161.7,353.60001,232,6.6,19.2
01/07/2016 16:00,20.2,23,271.60001,622.20001,178.8,433.89999,251,4.5,16.7
01/07/2016 17:00,17.9,20.5,261.60001,674.29999,169.7,439.29999,245.2,4,15.6
01/07/2016 18:00,18.5,21.4,217.2,496.70001,154,366.20001,267.3,4.6,15.7
01/07/2016 19:00,34.7,44.2,225.10001,483,146.2,326.60001,275.7,4.4,13.5
01/07/2016 20:00,57.1,75.9,190.5,446.20001,155.60001,361.79999,263.1,4.7,12.6
01/07/2016 21:00,36.7,44.5,159.60001,362.29999,102.3,248.10001,251.9,4,11.9
01/07/2016 22:00,19.5,21.4,93.5,244.3,72.6,193.5,252,4.9,11.4
01/07/2016 23:00,35.5,45.9,99.2,253.10001,148.10001,335.39999,250.4,4.4,10.9
02/07/2016 00:00,25.3,30.6,83.8,194.3,70.9,171.10001,241.3,3.6,9.2
02/07/2016 01:00,14.7,16.3,48.3,114.7,40.8,101.1,246.7,3.8,9
02/07/2016 02:00,9.1,9,37.9,84.2,29.9,67.8,247.4,3.6,8.7
02/07/2016 03:00,12.2,12.5,48.3,109.1,31.8,82.4,248.9,3.3,8.4
02/07/2016 04:00,19,22.6,59.4,136.39999,47,115.4,254.5,3.8,8.9
02/07/2016 05:00,17.6,22.6,78.9,188.5,54.4,155.3,263.2,4.3,10.8
02/07/2016 06:00,23.6,30.5,104.8,234.39999,49,134,269.6,4.8,12.5
02/07/2016 07:00,20.7,27.3,119.7,299.20001,77.4,217.8,272.1,5.4,14.1
02/07/2016 08:00,15.1,18.8,164.2,379.10001,103.6,265.5,268.6,5.9,15.5
02/07/2016 09:00,18.8,24.8,280.39999,653.5,145.10001,412.10001,271.5,6.5,16.7
02/07/2016 10:00,15.1,19.4,221.8,504.5,156.60001,370.29999,269.5,6.4,17.8
02/07/2016 11:00,20.7,26.4,217.89999,496.29999,159.2,388.29999,265.5,6.9,18.4
02/07/2016 12:00,31.6,48.2,172.10001,417.29999,123.6,304.5,265.5,7.2,18.9
02/07/2016 13:00,17.8,24.4,161.3,364.60001,98.7,243.39999,266.6,7.1,19.1
02/07/2016 14:00,19.7,26.7,145.10001,320.79999,109.7,255.2,269.7,6.6,19
02/07/2016 15:00,43.2,68.4,148.8,331.79999,113.9,249.10001,275.9,6.8,18.5
02/07/2016 16:00,40.7,59,220.3,424.39999,125.3,267.60001,276.8,6.6,17.9
02/07/2016 17:00,35.8,49.8,160.5,369.60001,115.8,272.10001,275.4,5.7,16.9
02/07/2016 18:00,33.1,44.7,167,408.39999,129.60001,302.39999,271.5,4.5,15.5
02/07/2016 19:00,28.1,36.8,184.2,438.60001,132.89999,326.5,259.6,3.3,13.6
02/07/2016 20:00,32.1,38.5,125.5,280.79999,101.4,225.8,255.1,3.3,12.4
02/07/2016 21:00,34.4,39.8,101.7,245.60001,69.4,161.89999,259.8,3.6,11.8
02/07/2016 22:00,21.8,23.8,121.9,317.79999,86.1,237.39999,261.8,3.4,11.3
02/07/2016 23:00,19.9,22.5,112.4,278.70001,76.2,206.5,255.7,2.9,10.7
03/07/2016 00:00,21.7,23.8,92.4,208,71.2,173,245,2.8,9.1
03/07/2016 01:00,30.7,38.1,61,161,49.6,126,244,2.5,8.4
03/07/2016 02:00,15.4,15.9,53,125.9,39.5,102.8,252.4,2.5,8.5
03/07/2016 03:00,16.6,17.8,49.8,118.7,35.3,94.4,258.1,3,8.8
03/07/2016 04:00,23.8,28.6,63.1,158.10001,50.6,143.10001,238.6,2.5,8.7
03/07/2016 05:00,26.4,35.5,53.5,131.2,44.5,120.7,230,2.5,8.8
03/07/2016 06:00,21.7,28.8,55.1,137,40.4,107.5,225.3,2.5,9.2
03/07/2016 07:00,17.3,23.4,91.5,223.89999,58.1,157.10001,225.3,2.4,10.2
03/07/2016 08:00,27.4,40.2,117.2,274,76,196.39999,244.7,2.6,13.6
03/07/2016 09:00,29.9,44.3,131.10001,323.89999,92.3,252.7,252.7,3.5,17
03/07/2016 10:00,32.2,45.3,163.10001,384.29999,107.9,266.70001,244.1,4,18.3
03/07/2016 11:00,31.5,44.7,142.89999,348.70001,105.8,273.79999,243.7,4.1,18.9
03/07/2016 12:00,44.2,65.3,143.39999,329,102.6,231.5,246.7,4.2,19.3
03/07/2016 13:00,28.7,40.9,151.60001,359.70001,111,263.39999,245,4.2,19.4
03/07/2016 14:00,38.2,51.4,157,318.5,117.8,232.89999,246.1,3.9,19.6
03/07/2016 15:00,45.7,62.5,147.89999,288.39999,96.7,198.89999,245.3,3.5,19.7
03/07/2016 16:00,42.6,56.8,150.7,328.39999,105.1,229.39999,247.8,3.1,19.6
03/07/2016 17:00,47,64.1,174.89999,376.5,118.5,265.39999,243.4,2.6,19.1
03/07/2016 18:00,53.1,69.3,205.39999,416.20001,120.4,272.60001,226.2,2.1,18.2
03/07/2016 19:00,59.9,79.8,170.3,387.29999,140.60001,316.10001,203.5,2.5,15.6
03/07/2016 20:00,48.3,58.2,104.5,214.5,85.4,175.5,216.4,2.7,14.1
03/07/2016 21:00,33.2,38.1,97.7,223.60001,85.1,194.39999,226.6,2.5,12.8
03/07/2016 22:00,31.8,39,93.1,196.5,71.5,153.60001,234.7,2.1,11.5
03/07/2016 23:00,22.2,25.4,79.3,182.8,66.2,150.39999,250,1.7,10.7
04/07/2016 00:00,28.3,33.6,53.6,107.9,45,93.7,235.8,2.2,9.6
04/07/2016 01:00,22.7,24.7,35.3,66.9,28.3,48.6,240.7,1.7,9.4
04/07/2016 02:00,19.9,21.5,44.1,91.9,33.3,73.6,251.7,1.6,9.3
04/07/2016 03:00,15.4,16.4,44.5,113.6,38.2,96.5,259.7,1.5,8.8
04/07/2016 04:00,15.1,15.4,97.7,305.10001,74.4,274.89999,252.8,1.3,8.4
04/07/2016 05:00,30,44.3,198.39999,602.5,114.5,448.60001,238.5,1.2,8.2
04/07/2016 06:00,32.5,48.8,273.39999,807.5,167.89999,564.09998,229.2,1,8.5
04/07/2016 07:00,54.6,100.1,226.7,660.70001,150.10001,464.70001,251,1,9.9
04/07/2016 08:00,40.4,63.7,293.89999,776.5,167.7,549.20001,258.7,2.2,15.4
04/07/2016 09:00,29.7,43,240,608.79999,162.5,432.60001,239.7,3.2,18.5
04/07/2016 10:00,30.3,44.3,241.39999,549.20001,147.3,362.60001,241.1,3.3,17.4
04/07/2016 11:00,44.3,66,209.7,456.60001,140,337.10001,232.6,3.7,16.9
04/07/2016 12:00,50.1,72.1,228.39999,484.10001,135.3,326.39999,227.2,3.4,17
04/07/2016 13:00,46.8,69.8,203.3,410.39999,128.8,300.20001,226.6,3.7,17.1
04/07/2016 14:00,54.9,82.5,191.7,441.70001,128.7,315.20001,223.7,3.8,16.9
04/07/2016 15:00,58.4,85.8,184.3,452.89999,153.10001,346.60001,217,3.8,16.3
04/07/2016 16:00,56.3,87.3,196.3,510.20001,129.89999,366.79999,210.5,3.4,16
04/07/2016 17:00,52.3,74.9,202.3,467.20001,137.7,357.89999,212.5,3.6,15.4
04/07/2016 18:00,48.3,72.7,166.7,428,121.4,324.79999,216.6,3.4,14.5
04/07/2016 19:00,47.2,67.6,126.5,325.20001,108.2,273.39999,222.1,3.3,14.1
04/07/2016 20:00,42.6,58.7,130.10001,267.29999,77.8,184.10001,224.2,3.3,13.9
04/07/2016 21:00,33.8,45.9,67.2,157.2,58.4,137,227.3,3.7,13.7
04/07/2016 22:00,29.9,38.3,58.6,134.39999,50,113.5,232.1,3.8,13.7
04/07/2016 23:00,28.8,38,40.2,91.6,35.8,79.3,238,3.7,13.7
05/07/2016 00:00,23.9,30,47.9,88.9,44,80.5,233.7,3.7,14.5
05/07/2016 01:00,15,17.8,25.1,52.3,16.8,40.4,243.3,4.3,14.7
05/07/2016 02:00,16.1,22.6,21.1,44,13.7,31.8,253.6,4.6,14.4
05/07/2016 03:00,10.9,12.7,28.2,58.9,17.2,47.7,249,3.7,13.2
05/07/2016 04:00,8,9.5,54.9,155.60001,38.2,124.2,262.4,4.7,13.1
05/07/2016 05:00,9.3,9.5,194.5,489.39999,97.8,293.60001,272.6,4.6,12.4
05/07/2016 06:00,17.8,22.3,240.5,722.29999,168.5,534.40002,287.2,4.1,13.9
05/07/2016 07:00,21.3,31.8,180.5,560.29999,130.10001,438.5,299.3,4.6,14.3
05/07/2016 08:00,32,52.5,302.20001,787.29999,139.89999,500.10001,307.5,5.2,14.7
05/07/2016 09:00,17,23.2,160,397.70001,85,273.89999,310.1,4.9,15.3
05/07/2016 10:00,15,21.2,160.89999,379.20001,91.3,226.89999,307.5,4.4,15.8
05/07/2016 11:00,15.4,20.3,177.5,416.70001,102.3,277.5,305,4.5,18.4
05/07/2016 12:00,17,23.2,178.2,393.70001,115.8,261.5,316.6,4.9,19.9
05/07/2016 13:00,18.8,26.7,202.5,476.60001,129.7,306.39999,315.4,4.6,20.5
05/07/2016 14:00,15.7,26.3,174.2,404.10001,103.9,275.39999,315.5,4.5,20.5
05/07/2016 15:00,16,22.2,198.10001,483.89999,142,314.89999,314.8,4.5,20.5
05/07/2016 16:00,16.3,21.2,243.60001,524.40002,130.2,310.39999,314.3,4.4,20
05/07/2016 17:00,17,21.9,203.39999,531.70001,129,307,316.8,4.1,19.2
05/07/2016 18:00,15.7,19.6,168.8,391.70001,107.1,245.60001,317.3,3.2,17.9
05/07/2016 19:00,17,20.6,159,382.20001,111.4,295.79999,308.2,2.7,15.6
05/07/2016 20:00,20.3,22.6,124.5,280.60001,95.6,216.8,315.2,2.6,14
05/07/2016 21:00,31,31,106.2,223.60001,84.2,171.8,331.1,2.4,12.6
05/07/2016 22:00,22,22.3,78.1,160.10001,62.3,124.8,334.9,2.4,11.3
05/07/2016 23:00,21.4,20.6,54.6,90.5,39.9,75.2,338.8,2,10.1
06/07/2016 00:00,16.5,16.1,33.1,57.5,24.9,46.5,341.6,1.8,8.8
06/07/2016 01:00,17.7,18.7,36.8,64.3,26.4,50.5,327.9,1.6,7.7
06/07/2016 02:00,21.4,20.3,50,86.7,39.4,67.8,321.4,1.9,7.5
06/07/2016 03:00,18.8,17.4,60.5,111.4,43.5,81.4,329.5,1.4,7.6
06/07/2016 04:00,23.2,22.9,104.3,271.29999,84.2,239.2,307.5,1.1,7.2
06/07/2016 05:00,28.9,31.2,188.10001,585.09998,151.60001,486.39999,321.1,1.3,7.3
06/07/2016 06:00,31.2,38.2,207,574.79999,136.39999,383.60001,301.8,1.1,8
06/07/2016 07:00,32.6,44.6,215.3,562.20001,140.2,396.5,316.2,1.3,9.1
06/07/2016 08:00,34.8,46.8,197.60001,496.20001,134.8,335.89999,317.9,1.6,13.1
06/07/2016 09:00,35,49.4,210.60001,530.09998,136.5,357.5,309.6,2.1,15.9
06/07/2016 10:00,27.5,37.5,172.2,452.29999,111,287.60001,291.2,2.6,17.1
06/07/2016 11:00,24.7,38.1,272.20001,578.09998,145.3,369,293.8,3,18.8
06/07/2016 12:00,29.3,47.3,226.89999,495.29999,139.8,347,297.3,2.9,19.4
06/07/2016 13:00,32.1,51.8,260.10001,603.20001,151.39999,359.70001,293.6,2.6,20.1
06/07/2016 14:00,33,53.4,226.89999,497,134.3,310,303.3,2.7,20.4
06/07/2016 15:00,38.1,53.5,218.39999,528.90002,172.2,363.70001,299.2,2.6,20.3
06/07/2016 16:00,31.5,43.6,239.39999,526.5,177.8,386.20001,299,2.4,19.5
06/07/2016 17:00,49.7,64.8,277.70001,603.09998,204.2,438.10001,294,1.4,18.5
06/07/2016 18:00,31.2,36.6,278.20001,560.59998,203.60001,426.10001,273.5,0.4,16.7
06/07/2016 19:00,33.2,36,200.7,433.70001,157.89999,339.79999,196.6,0.7,14.9
06/07/2016 20:00,43.3,51.1,139.39999,281.70001,120.3,247.39999,185.8,2.3,13.7
06/07/2016 21:00,26.1,28.3,113.9,232.7,89,194.2,237.6,2.7,13.3
06/07/2016 22:00,21.6,22.8,117.3,239.7,95.1,206.3,234.4,2.1,12
06/07/2016 23:00,20.1,20.8,88.4,165.89999,70.3,135.5,230.8,2.1,10.9
07/07/2016 00:00,27.4,28.6,80.8,145,67.7,123.5,229.1,2,10.5
07/07/2016 01:00,24.4,28.2,62.1,107.7,51.4,93,216,1.9,9.5
07/07/2016 02:00,29.9,33.4,53.8,90,45.9,80,235.1,1.8,9.9
07/07/2016 03:00,31.8,35.6,58.1,113.7,52.1,105.2,214.1,1.2,10
07/07/2016 04:00,30.1,34.6,108.7,238.2,86.5,206.10001,229.2,1.1,10.1
07/07/2016 05:00,56,73.8,171.60001,439.10001,139.3,372.70001,222,1.8,11
07/07/2016 06:00,73.1,110,318.79999,879.90002,203.89999,661,230,1.7,12.5
07/07/2016 07:00,67.4,95.9,278.60001,713.79999,232.5,591.79999,233.5,1.9,14.6
07/07/2016 08:00,62.3,96.5,224.7,586.40002,172.60001,427.29999,236.5,2.9,17.2
07/07/2016 09:00,40.9,55.8,252.60001,561.5,152.3,388,237.8,3.6,19.2
07/07/2016 10:00,41.4,59.3,233.5,599.40002,151.3,396,238.4,3.7,20.4
07/07/2016 11:00,35.6,52.5,240.7,651.79999,183.7,465.10001,250.5,4.1,20.9
07/07/2016 12:00,28.4,40.6,224.2,506.70001,147.5,341.39999,256,3.9,20.7
07/07/2016 13:00,33.7,49.3,199.7,482.39999,150.8,369.5,265,3.6,19.1
07/07/2016 14:00,46.9,70.8,241.89999,499.60001,162.8,355,271.1,2.9,18.7
07/07/2016 15:00,39.8,61.8,219.39999,526,165.7,362.70001,274.1,2.8,18.2
07/07/2016 16:00,31.2,44.5,215.2,496.5,165.10001,393.39999,258.3,2.5,17.7
07/07/2016 17:00,30.9,43.5,318.89999,647.40002,182.39999,448.39999,246.9,2,16.9
07/07/2016 18:00,32.4,41,220.5,519.90002,182.8,412.29999,258.2,2.3,16.2
07/07/2016 19:00,42.7,59.3,225.10001,433.5,118.3,295.89999,240.2,2,14.2
07/07/2016 20:00,47.9,63.8,155.89999,326.10001,107.5,241,218.4,2.4,14.3
07/07/2016 21:00,21.6,23.9,100.4,225.89999,74.1,181.89999,217.2,2.6,13.3
07/07/2016 22:00,21.6,24.9,115.3,246.5,79.6,188.2,221.9,2.9,12.7
07/07/2016 23:00,24,28.4,86,195,66.3,157.3,226.7,2.9,12.5
08/07/2016 00:00,29.8,36.2,70.8,151.89999,61.2,141.8,223.5,2.4,11.8
08/07/2016 01:00,19.3,22.6,42.8,84.7,29.9,63.1,224.9,2.3,11.1
08/07/2016 02:00,23.7,29.7,52.2,112.2,36.9,89.8,234.2,3,12.3
08/07/2016 03:00,18.3,20.7,37.8,76.3,26.6,57.9,242.1,2.9,12.8
08/07/2016 04:00,32.5,42.6,77.2,177.5,55.5,152.5,241.3,3.5,13.3
08/07/2016 05:00,33.5,42.9,127.8,314.79999,84.1,224.60001,241.5,3.5,13.3
08/07/2016 06:00,37.5,58.9,221.8,575.40002,136.60001,393.10001,241.6,3.4,13.6
08/07/2016 07:00,32.5,49.2,176.2,467.20001,111,349.10001,252,4,14.6
08/07/2016 08:00,29.2,46,184.89999,450.60001,111,296.10001,231.8,3.8,15
08/07/2016 09:00,,,183,513.20001,124.1,354.60001,257.6,4.5,17.7
08/07/2016 10:00,22.3,35.7,197.60001,544.09998,106.9,360.70001,266.8,5.4,19.6
08/07/2016 11:00,26.3,44,195.10001,504.10001,121.9,346.20001,262.4,5.6,21.3
08/07/2016 12:00,27.6,44.4,230.8,546.40002,132,381.89999,273.8,6.3,22.6
08/07/2016 13:00,15.8,21.2,254.39999,570.90002,133.5,392,281.6,6.6,22.9
08/07/2016 14:00,14.8,19.9,248.39999,614.59998,178.5,451.10001,281.1,6.3,22.6
08/07/2016 15:00,13.5,18,208.39999,487.5,136,344.89999,283.6,6.1,22.1
08/07/2016 16:00,11.3,15.1,246.39999,594.09998,148.5,382.39999,282.7,5.8,21.2
08/07/2016 17:00,12,14.4,179.60001,398.20001,119.4,276.60001,284.8,5.1,20.1
08/07/2016 18:00,14.9,17.7,169.39999,406.5,118,299.39999,287.5,4,18.7
08/07/2016 19:00,17.8,20.9,188.8,498.20001,143.10001,397.10001,285.4,2.6,16.8
08/07/2016 20:00,15.9,17.7,146.5,335.79999,95.7,240.39999,260.4,2.2,15
08/07/2016 21:00,30.1,33.2,117.6,272.89999,93.7,233.2,259.4,2.7,14.5
08/07/2016 22:00,19.4,21.2,122.9,315.20001,83.7,246.2,255.3,2.6,13.5
08/07/2016 23:00,14.3,15.4,135,336.79999,101.5,289.39999,253.7,2.5,12.7
09/07/2016 00:00,17.7,21.8,81.7,190.2,68.5,168.2,232.4,2.5,11.8
09/07/2016 01:00,9.7,10.8,62.4,139.8,53.6,131.7,225.8,2.1,12.2
09/07/2016 02:00,18.4,20.9,55.7,122.5,42.7,102.6,220.5,2.1,12.3
09/07/2016 03:00,22.4,27.7,59.4,132.10001,44,108.8,208.8,2.2,12.5
09/07/2016 04:00,29.4,38,61.7,139.3,47.7,120.7,215.5,2.7,12.8
09/07/2016 05:00,32.8,45.7,72.7,174.60001,50.5,147.10001,210.6,2.6,13.1
09/07/2016 06:00,40.9,61.8,83.9,214.3,64,187.39999,205.1,2.9,13.7
09/07/2016 07:00,42.4,65,123.3,303.60001,77.8,234.39999,210.8,3.4,14.4
09/07/2016 08:00,33.2,50.8,120.4,303,78.2,226.7,221.5,4.7,17.6
09/07/2016 09:00,47.3,82.4,143.8,377.29999,104.9,278.5,231.2,5.5,19.8
09/07/2016 10:00,41.2,69.2,142.89999,359.10001,89.7,245.2,233.9,5.8,21
09/07/2016 11:00,36.1,60.1,162.7,366.60001,98.8,259.5,233.7,6.1,21.7
09/07/2016 12:00,33.3,55.3,167.7,391.89999,100.6,275.29999,228.9,6.2,21.5
09/07/2016 13:00,32.8,50.2,126.2,324.60001,101.3,253.3,227.7,6.1,20.9
09/07/2016 14:00,39.6,66.3,201.39999,443.5,119.7,270.60001,228.5,5.5,19.3
09/07/2016 15:00,42.2,68.5,177.8,403.10001,131.39999,313.29999,224.1,4.6,18.9
09/07/2016 16:00,51.6,85.6,172,413.5,125.5,317.60001,222.1,4.1,18.2
09/07/2016 17:00,42.1,63.1,138.10001,329.60001,101,243.7,230.3,4.4,17.6
09/07/2016 18:00,39.3,57,115.1,251.8,82.8,203,235.9,4.5,17.5
09/07/2016 19:00,41.3,56.7,116.4,231.7,71.7,164.89999,237.5,4.5,17
09/07/2016 20:00,41.5,60.2,147.89999,331.20001,78.5,196.7,235.9,4.6,16.8
09/07/2016 21:00,40.3,57.3,91.5,191.8,60.9,146.60001,236.6,4.8,16.8
09/07/2016 22:00,27.8,39.5,126.5,277.89999,75.8,205.2,235.6,4.7,16.7
09/07/2016 23:00,32.2,45,82.8,207.8,61.9,173.39999,233.2,4.4,16.6
10/07/2016 00:00,28.4,40.8,73.9,182.10001,60.1,154.5,214.6,3.2,14.5
10/07/2016 01:00,24,33,48.7,120.8,41.8,108.4,207.8,3,14
10/07/2016 02:00,12.1,17.5,29.4,67.1,16.5,48,219.8,3.7,14.6
10/07/2016 03:00,12.4,18.4,27.1,67.4,16.4,57.5,218.2,3.9,15
